rl,asin,name,overview,price,currency,availability,brand,about_item,img_source,description,specifications,primary_category,category_1,category_2,category_3,breadcrumbs
https://www.amazon.in/dp/B0BC5JWCKM,B0BC5JWCKM,Instant Pot Duo Mini Cookbook: Guide On Saving A Lot Of Food And Space,[],,,,"by               
Teodora Raziano 
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/41PC8L2wOAL._SS522_.jpg,,[],Kindle Store,Kindle eBooks,"Crafts, Home & Lifestyle",,"Kindle Store | Kindle eBooks | Crafts, Home & Lifestyle"
https://www.amazon.in/dp/B08YXZW9FZ,B08YXZW9FZ,7 passos para ter um Relacionamento Duradouro: Mantenha a mesma chama acesa e o companheirismo do início do relacionamento. (Portuguese Edition),[],,,,"Portuguese Edition        
	   by               
Helena Moraes 
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/41rOYypDDyL._SS522_.jpg,,[],Kindle Store,Kindle eBooks,Foreign Language eBooks,,Kindle Store | Kindle eBooks | Foreign Language eBooks
https://www.amazon.in/dp/0399157816,0399157816,The Race (An Isaac Bell Adventure),[],"2,080.00",INR,Usually dispatched in 1 to 3 weeks.,"by             
        Clive Cussler  (Author)    › Visit Amazon's Clive Cussler Page   Find all the books, read about the author, and more.   See search results for this author        Clive Cussler   
(Author),  


        Justin Scott  (Author)    › Visit Amazon's Justin Scott Page   Find all the books, read about the author, and more.   See search results for this author        Justin Scott   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51eTWcxHf2L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/41TGzArtxIL._SS522_.jpg",,[],Books,"Crime, Thriller & Mystery",Thrillers and Suspense,,"Books | Crime, Thriller & Mystery | Thrillers and Suspense"
https://www.amazon.in/dp/B0B5PBHC4P,B0B5PBHC4P,"ARTBUG I Love This World, Travel Wanderlust Personalized/Customised Name Sipper Water Bottle Aluminium 600 ML - Best Happy Birthday/Return Gift for Kids, Name - Prithvi",[],399.00,INR,In stock.,Brand: ARTBUG,"Color: White; Material: Aluminium; Size 600ml; Standard Spill and Leak Proof Cap with Carabiner clip included. | Perfect Size: This bottle is easy to carry, wherever you go, whether through the daily grind at the office, school, gym, hiking, cycling, outdoor picnic, or on your favourite mountain trail. | Personalised Print: Unique Design with your customised name printed on it. | Durable & Premium: Sturdy and attractive, with long lasting digital print. Non Toxic, BPA Free, Environment Friendly, Reusable, Odorless. | Care Instructions: Do not use scrub, mild wash with soap.","https://m.media-amazon.com/images/I/41+DhLHxHoL._SS522_.jpg, https://m.media-amazon.com/images/I/41arcNeM7wL._SS522_.jpg, https://m.media-amazon.com/images/I/41etpDafIlL._SS522_.jpg, https://m.media-amazon.com/images/I/51rdYQ101QL._SS522_.jpg, https://m.media-amazon.com/images/I/310JwISkBDL._SS522_.jpg, https://m.media-amazon.com/images/I/41qmq34tPiL._SS522_.jpg, https://m.media-amazon.com/images/I/31EHSHeaOKL._SS522_.jpg","This ARTBUG Personalised Name / Name Customizable premium printed sipper bottle is made of high quality aluminum material, your cool and perfect companion for hydration on the go. It is light in weight thus making it very easy to carry around, its 600ml capacity is also sufficient to keep you hydrated for long time. This bottle is easy to carry, whether through the daily grind at the office, school, gym, hiking, cycling, outdoor picnic, or any other outdoor activity. This Stylish and convenient water bottle has a leak and spill proof cap and it is easy to carry using its Carabiner clip fitted on the bottle cap. Use it at your home or office, even your kids will love these. Can be used as an ideal Gift for Kids on Birthdays. Can also be used to give gift to your best friends, Girlfriend, Boyfriend, Father, Mother, Brother, Sister, Anniversary, Husband, Wife, Boss Kids, Children on any Occasion like Birthday, Friendship Day, Valentine Day, Mothers Day, Fathers Day, or as a Anniversary, Return or Festival Gift.","[{'Brand': '\u200eARTBUG'}, {'Color': '\u200eWhite'}, {'Included Components': '\u200ePrinted Name Water Bottle'}, {'Length': '\u200e8 Centimeters'}, {'Width': '\u200e8 Centimeters'}, {'Weight': '\u200e200 Grams'}, {'Material Type': '\u200eAluminum'}, {'Maximum Height Recommendation': '\u200e21 Centimetres'}, {'Number of Pieces': '\u200e1'}, {'Size': '\u200e4754 ml'}, {'Country of Origin': '\u200eIndia'}, {'ASIN': 'B0B5PBHC4P'}, {'Date First Available': '27 June 2022'}, {'Packer': 'ARTBUG, New Delhi'}, {'Item Dimensions LxWxH': '8 x 8 x 21 Centimeters'}, {'Net Quantity': '1.00 count'}]","Sports, Fitness & Outdoors",Accessories,Water Bottles & Shakers,,"Sports, Fitness & Outdoors | Accessories | Water Bottles & Shakers"
https://www.amazon.in/dp/1176799770,1176799770,Mademoiselle of Monte Carlo,[],"2,307.00",INR,In stock.,"by               
        William Le Queux  (Author)    › Visit Amazon's William Le Queux Page   Find all the books, read about the author, and more.   See search results for this author        William Le Queux   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51Bs6QzoYvL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/21gDzDm85RL._SS522_.jpg",,[],Books,"Crime, Thriller & Mystery",Crime,,"Books | Crime, Thriller & Mystery | Crime"
https://www.amazon.in/dp/3899552830,3899552830,The Design Hotels Book: Edition 2010,[],,,,"by               
Design Hotels 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51bKmRrTyXL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/41Y-YAsMpwL._SS522_.jpg",,[],Books,Higher Education Textbooks,Humanities,,Books | Higher Education Textbooks | Humanities
https://www.amazon.in/dp/B07BHPCKPG,B07BHPCKPG,Aadhaar Act in TAMIL (ஆதார் சட்டம்) - சட்டத் தமிழில் முதல் நூல்,[],210.00,INR,In stock.,"Tamil Edition        
	   by               
Advocate P.R.Jayarajan M.L. M.B.A. P.G.D.A.D.R. 
(Author)",,"https://images-na.ssl-images-amazon.com/images/W/WEBPjpg, https://images-na.ssl-images-amazon.com/images/W/WEBPjpg, https://images-na.ssl-images-amazon.com/images/W/WEBPjpg",,[],Books,Higher Education Textbooks,Law,,Books | Higher Education Textbooks | Law
https://www.amazon.in/dp/1466981598,1466981598,Victoria Rose,[],"1,373.00",INR,In stock.,"by               
Rita Hawkins 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41QacUNrm8L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51oIcBz4TYL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/0267818238,0267818238,"The Submarine Boys, and the Smugglers or Breaking Up the New Jersey Customs Frauds (Classic Reprint)",[],"1,550.00",INR,In stock.,"by               
Victor G Durham 
(Author)",,https://images-na.ssl-images-amazon.com/images/I/41bKRmSpvsL._SS522_.jpg,,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/B084ZNLFJB,B084ZNLFJB,Extreme Copy Colour - Flowers + Creative Doodle Colouring - Patterns (Set of 2 Books),[],127.00,INR,,,,"https://images-na.ssl-images-amazon.com/images/I/61xQxxMyQNL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/61lp1w+07SL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51nBeXDiZYL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/61gGlI9GmML._SS522_.jpg",,[],Books,"Arts, Film & Photography",Painting,,"Books | Arts, Film & Photography | Painting"
https://www.amazon.in/dp/1270485814,1270485814,Carey V. Westinghouse Elec. Corp. U.S. Supreme Court Transcript of Record with Supporting Pleadings,[],"3,835.00",INR,In stock.,"by             
Isadore Katz 
(Author),  


John F Hunt 
(Author),  


Additional Contributors 
(Author) 


& 
                 0
                 More",,"https://images-na.ssl-images-amazon.com/images/I/41Nrq1UTj3L.jpg, https://images-na.ssl-images-amazon.com/images/I/414zQwBuikL.jpg",,[],Books,Higher Education Textbooks,Law,,Books | Higher Education Textbooks | Law
https://www.amazon.in/dp/0241325269,0241325269,The Water Dancer,[],555.00,INR,Only 1 left in stock.,"by               
        Ta-Nehisi Coates  (Author)    › Visit Amazon's Ta-Nehisi Coates Page   Find all the books, read about the author, and more.   See search results for this author        Ta-Nehisi Coates   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/41fP5UxeJ5L._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51814-Dj3zL._SS522_.jpg",,[],Books,Literature & Fiction,Contemporary Fiction,,Books | Literature & Fiction | Contemporary Fiction
https://www.amazon.in/dp/1942895941,1942895941,Connor: 5 (In the Company of Snipers),[],"1,056.00",INR,In stock.,"by               
        Irish Winters  (Author)    › Visit Amazon's Irish Winters Page   Find all the books, read about the author, and more.   See search results for this author        Irish Winters   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51QViRDl8xL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/41VmPO5lCzL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/1796087912,1796087912,12/31 Las Vegas,[],"1,142.00",INR,In stock.,"by               
        Maelyn Bjork  (Author)    › Visit Amazon's Maelyn Bjork Page   Find all the books, read about the author, and more.   See search results for this author        Maelyn Bjork   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51uxdFWcOSL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/4155TpB14-L._SS522_.jpg",,[],Books,Literature & Fiction,Contemporary Fiction,,Books | Literature & Fiction | Contemporary Fiction
https://www.amazon.in/dp/B08Z9W52PS,B08Z9W52PS,The Return of Great Power Rivalry: Democracy Versus Autocracy from the Ancient World to the U.S. and China,[],"4,438.54",INR,Usually dispatched in 6 to 10 days.,"by             
Joel Richards 
(Reader),  


        Matthew Kroenig  (Author)    › Visit Amazon's Matthew Kroenig Page   Find all the books, read about the author, and more.   See search results for this author        Matthew Kroenig   
(Author)",,https://images-na.ssl-images-amazon.com/images/W/WEBPjpg,,[],Books,Higher Education Textbooks,Social Sciences,,Books | Higher Education Textbooks | Social Sciences
https://www.amazon.in/dp/1409119882,1409119882,The Cry of the Halidon,[],739.00,INR,Only 1 left in stock.,"by               
        Robert Ludlum  (Author)    › Visit Amazon's Robert Ludlum Page   Find all the books, read about the author, and more.   See search results for this author        Robert Ludlum   
(Author)",,https://images-na.ssl-images-amazon.com/images/I/51+M+jYc8mL._SS522_.jpg,,[],Books,"Crime, Thriller & Mystery",Thrillers and Suspense,,"Books | Crime, Thriller & Mystery | Thrillers and Suspense"
https://www.amazon.in/dp/0735640599,0735640599,"A Guide to Claims–Based Identity and Access Control: Authentication and Authorization for Services, Web, and the Cloud (Patterns & Practices)",[],,,,"by             
Dominick Baier 
(Author),  


        Vittorio Bertocci  (Author)    › Visit Amazon's Vittorio Bertocci Page   Find all the books, read about the author, and more.   See search results for this author        Vittorio Bertocci   
(Author),  


Keith Brown 
(Author),  


        Matias Woloski  (Author)    › Visit Amazon's Matias Woloski Page   Find all the books, read about the author, and more.   See search results for this author        Matias Woloski   
(Author),  


        Eugenio Pace  (Author)    › Visit Amazon's Eugenio Pace Page   Find all the books, read about the author, and more.   See search results for this author        Eugenio Pace   
(Author) 


& 
                 2
                 More",,https://images-na.ssl-images-amazon.com/images/I/51HKfzTXjSL._SS522_.jpg,,[],Books,Computers & Internet,Programming & Software Development,,Books | Computers & Internet | Programming & Software Development
https://www.amazon.in/dp/B06XVY7LLN,B06XVY7LLN,Camera lenses estimates - Edition 2017-2018 (Antiques and Vintage Book 2),[],,,,"by               
        Stefano Benedetti  (Author)    › Visit Amazon's Stefano Benedetti Page   Find all the books, read about the author, and more.   See search results for this author        Stefano Benedetti   
(Author) 
  Format: Kindle Edition",,https://m.media-amazon.com/images/I/51Hw4OLhfzL._SS522_.jpg,,[],Kindle Store,Kindle eBooks,"Arts, Film & Photography",,"Kindle Store | Kindle eBooks | Arts, Film & Photography"
https://www.amazon.in/dp/B0B8XZ65MW,B0B8XZ65MW,Sur l'autre face du monde,[],"1,352.00",INR,Usually dispatched in 13 to 14 days.,"French Edition        
	   by               
Valerie Armand 
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/515wnSTBeIL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/61OW0PWUaiL._SS522_.jpg",,[],Books,Science Fiction & Fantasy,Science Fiction,,Books | Science Fiction & Fantasy | Science Fiction
https://www.amazon.in/dp/1986384950,1986384950,The Ages of Oosig: An Island Legend,[],,,,"by               
        Robert Sigsby  (Author)    › Visit Amazon's Robert Sigsby Page   Find all the books, read about the author, and more.   See search results for this author        Robert Sigsby   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51YutjJzioL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/514R-U-rPWL._SS522_.jpg",,[],Books,Action & Adventure,,,Books | Action & Adventure
https://www.amazon.in/dp/0471081124,0471081124,Lessons Learned in Software Testing: A Context-Driven Approach,[],"2,067.00",INR,In stock.,"by             
        Cem Kaner  (Author)    › Visit Amazon's Cem Kaner Page   Find all the books, read about the author, and more.   See search results for this author        Cem Kaner   
(Author),  


        James Bach  (Author)    › Visit Amazon's James Bach Page   Find all the books, read about the author, and more.   See search results for this author        James Bach   
(Author),  


        Bret Pettichord  (Author)    › Visit Amazon's Bret Pettichord Page   Find all the books, read about the author, and more.   See search results for this author        Bret Pettichord   
(Author) 


& 
                 0
                 More",,"https://images-na.ssl-images-amazon.com/images/I/51YpFSGPogL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51keJ8O2sAL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/31YTNV88VDL._SS522_.jpg",,[],Books,Computers & Internet,Programming & Software Development,,Books | Computers & Internet | Programming & Software Development
https://www.amazon.in/dp/1609113330,1609113330,The Harvest of Inadequate Lives,[],"1,191.00",INR,In stock.,"by               
        Patrick S Stokes  (Author)    › Visit Amazon's Patrick S Stokes Page   Find all the books, read about the author, and more.   See search results for this author        Patrick S Stokes   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/51zymgDxFcL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51U30CkB-PL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/31P0X1Sv6AL._SS522_.jpg",,[],Books,"Crime, Thriller & Mystery",Thrillers and Suspense,,"Books | Crime, Thriller & Mystery | Thrillers and Suspense"
https://www.amazon.in/dp/1795948086,1795948086,Tómame fuertemente: Letra grande: 2 (Condado de Bridgewater),[],"1,030.00",INR,In stock.,"Spanish Edition        
	   by               
        Vanessa Vale  (Author)    › Visit Amazon's Vanessa Vale Page   Find all the books, read about the author, and more.   See search results for this author        Vanessa Vale   
(Author)",,"https://images-na.ssl-images-amazon.com/images/I/4140uqQq7TL._SS522_.jpg, https://images-na.ssl-images-amazon.com/images/I/51jdx4wrzYL._SS522_.jpg",,[],Books,Romance,Contemporary,,Books | Romance | Contemporary
